Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
37.031	0	0	1848	LastDelay	0.0709632	70963.2	1	1
37.031	0	0	1848	FullDelay	0.0709632	70963.2	1	1
37.0396	1	0	3672	LastDelay	0.319644	319644	1	1
37.0396	1	0	3672	FullDelay	0.319644	319644	1	1
37.051	0	0	1849	LastDelay	0.0709632	70963.2	1	1
37.051	0	0	1849	FullDelay	0.0709632	70963.2	1	1
37.0609	1	0	3674	LastDelay	0.320935	320935	1	1
37.0609	1	0	3674	FullDelay	0.320935	320935	1	1
37.071	0	0	1850	LastDelay	0.0709632	70963.2	1	1
37.071	0	0	1850	FullDelay	0.0709632	70963.2	1	1
37.0859	1	0	3677	LastDelay	0.315935	315935	1	1
37.0859	1	0	3677	FullDelay	0.315935	315935	1	1
37.0946	0	0	1851	LastDelay	0.0746064	74606.4	1	1
37.0946	0	0	1851	FullDelay	0.0746064	74606.4	1	1
37.1109	1	0	3679	LastDelay	0.320935	320935	1	1
37.1109	1	0	3679	FullDelay	0.320935	320935	1	1
37.1196	0	0	1852	LastDelay	0.0796064	79606.4	1	1
37.1196	0	0	1852	FullDelay	0.0796064	79606.4	1	1
37.131	0	0	1853	LastDelay	0.0709632	70963.2	1	1
37.131	0	0	1853	FullDelay	0.0709632	70963.2	1	1
37.1396	1	0	3682	LastDelay	0.319644	319644	1	1
37.1396	1	0	3682	FullDelay	0.319644	319644	1	1
37.151	0	0	1854	LastDelay	0.0709632	70963.2	1	1
37.151	0	0	1854	FullDelay	0.0709632	70963.2	1	1
37.1609	1	0	3684	LastDelay	0.320935	320935	1	1
37.1609	1	0	3684	FullDelay	0.320935	320935	1	1
37.171	0	0	1855	LastDelay	0.0709632	70963.2	1	1
37.171	0	0	1855	FullDelay	0.0709632	70963.2	1	1
37.1859	1	0	3687	LastDelay	0.315935	315935	1	1
37.1859	1	0	3687	FullDelay	0.315935	315935	1	1
37.1946	0	0	1856	LastDelay	0.0746064	74606.4	1	1
37.1946	0	0	1856	FullDelay	0.0746064	74606.4	1	1
37.2109	1	0	3689	LastDelay	0.320935	320935	1	1
37.2109	1	0	3689	FullDelay	0.320935	320935	1	1
37.2196	0	0	1857	LastDelay	0.0796064	79606.4	1	1
37.2196	0	0	1857	FullDelay	0.0796064	79606.4	1	1
37.231	0	0	1858	LastDelay	0.0709632	70963.2	1	1
37.231	0	0	1858	FullDelay	0.0709632	70963.2	1	1
37.2396	1	0	3692	LastDelay	0.319644	319644	1	1
37.2396	1	0	3692	FullDelay	0.319644	319644	1	1
37.251	0	0	1859	LastDelay	0.0709632	70963.2	1	1
37.251	0	0	1859	FullDelay	0.0709632	70963.2	1	1
37.2609	1	0	3694	LastDelay	0.320935	320935	1	1
37.2609	1	0	3694	FullDelay	0.320935	320935	1	1
37.271	0	0	1860	LastDelay	0.0709632	70963.2	1	1
37.271	0	0	1860	FullDelay	0.0709632	70963.2	1	1
37.2859	1	0	3697	LastDelay	0.315935	315935	1	1
37.2859	1	0	3697	FullDelay	0.315935	315935	1	1
37.2946	0	0	1861	LastDelay	0.0746064	74606.4	1	1
37.2946	0	0	1861	FullDelay	0.0746064	74606.4	1	1
37.3109	1	0	3699	LastDelay	0.320935	320935	1	1
37.3109	1	0	3699	FullDelay	0.320935	320935	1	1
37.3196	0	0	1862	LastDelay	0.0796064	79606.4	1	1
37.3196	0	0	1862	FullDelay	0.0796064	79606.4	1	1
37.331	0	0	1863	LastDelay	0.0709632	70963.2	1	1
37.331	0	0	1863	FullDelay	0.0709632	70963.2	1	1
37.3396	1	0	3702	LastDelay	0.319644	319644	1	1
37.3396	1	0	3702	FullDelay	0.319644	319644	1	1
37.351	0	0	1864	LastDelay	0.0709632	70963.2	1	1
37.351	0	0	1864	FullDelay	0.0709632	70963.2	1	1
37.3609	1	0	3704	LastDelay	0.320935	320935	1	1
37.3609	1	0	3704	FullDelay	0.320935	320935	1	1
37.371	0	0	1865	LastDelay	0.0709632	70963.2	1	1
37.371	0	0	1865	FullDelay	0.0709632	70963.2	1	1
37.3859	1	0	3707	LastDelay	0.315935	315935	1	1
37.3859	1	0	3707	FullDelay	0.315935	315935	1	1
37.3946	0	0	1866	LastDelay	0.0746064	74606.4	1	1
37.3946	0	0	1866	FullDelay	0.0746064	74606.4	1	1
37.4109	1	0	3709	LastDelay	0.320935	320935	1	1
37.4109	1	0	3709	FullDelay	0.320935	320935	1	1
37.4196	0	0	1867	LastDelay	0.0796064	79606.4	1	1
37.4196	0	0	1867	FullDelay	0.0796064	79606.4	1	1
37.431	0	0	1868	LastDelay	0.0709632	70963.2	1	1
37.431	0	0	1868	FullDelay	0.0709632	70963.2	1	1
37.4396	1	0	3712	LastDelay	0.319644	319644	1	1
37.4396	1	0	3712	FullDelay	0.319644	319644	1	1
37.451	0	0	1869	LastDelay	0.0709632	70963.2	1	1
37.451	0	0	1869	FullDelay	0.0709632	70963.2	1	1
37.4609	1	0	3714	LastDelay	0.320935	320935	1	1
37.4609	1	0	3714	FullDelay	0.320935	320935	1	1
37.471	0	0	1870	LastDelay	0.0709632	70963.2	1	1
37.471	0	0	1870	FullDelay	0.0709632	70963.2	1	1
37.4859	1	0	3717	LastDelay	0.315935	315935	1	1
37.4859	1	0	3717	FullDelay	0.315935	315935	1	1
37.4946	0	0	1871	LastDelay	0.0746064	74606.4	1	1
37.4946	0	0	1871	FullDelay	0.0746064	74606.4	1	1
37.5109	1	0	3719	LastDelay	0.320935	320935	1	1
37.5109	1	0	3719	FullDelay	0.320935	320935	1	1
37.5196	0	0	1872	LastDelay	0.0796064	79606.4	1	1
37.5196	0	0	1872	FullDelay	0.0796064	79606.4	1	1
37.531	0	0	1873	LastDelay	0.0709632	70963.2	1	1
37.531	0	0	1873	FullDelay	0.0709632	70963.2	1	1
37.5396	1	0	3722	LastDelay	0.319644	319644	1	1
37.5396	1	0	3722	FullDelay	0.319644	319644	1	1
37.551	0	0	1874	LastDelay	0.0709632	70963.2	1	1
37.551	0	0	1874	FullDelay	0.0709632	70963.2	1	1
37.5609	1	0	3724	LastDelay	0.320935	320935	1	1
37.5609	1	0	3724	FullDelay	0.320935	320935	1	1
37.571	0	0	1875	LastDelay	0.0709632	70963.2	1	1
37.571	0	0	1875	FullDelay	0.0709632	70963.2	1	1
37.5859	1	0	3727	LastDelay	0.315935	315935	1	1
37.5859	1	0	3727	FullDelay	0.315935	315935	1	1
37.5946	0	0	1876	LastDelay	0.0746064	74606.4	1	1
37.5946	0	0	1876	FullDelay	0.0746064	74606.4	1	1
37.6109	1	0	3729	LastDelay	0.320935	320935	1	1
37.6109	1	0	3729	FullDelay	0.320935	320935	1	1
37.6196	0	0	1877	LastDelay	0.0796064	79606.4	1	1
37.6196	0	0	1877	FullDelay	0.0796064	79606.4	1	1
37.631	0	0	1878	LastDelay	0.0709632	70963.2	1	1
37.631	0	0	1878	FullDelay	0.0709632	70963.2	1	1
37.6396	1	0	3732	LastDelay	0.319644	319644	1	1
37.6396	1	0	3732	FullDelay	0.319644	319644	1	1
37.651	0	0	1879	LastDelay	0.0709632	70963.2	1	1
37.651	0	0	1879	FullDelay	0.0709632	70963.2	1	1
37.6609	1	0	3734	LastDelay	0.320935	320935	1	1
37.6609	1	0	3734	FullDelay	0.320935	320935	1	1
37.671	0	0	1880	LastDelay	0.0709632	70963.2	1	1
37.671	0	0	1880	FullDelay	0.0709632	70963.2	1	1
37.6859	1	0	3737	LastDelay	0.315935	315935	1	1
37.6859	1	0	3737	FullDelay	0.315935	315935	1	1
37.6946	0	0	1881	LastDelay	0.0746064	74606.4	1	1
37.6946	0	0	1881	FullDelay	0.0746064	74606.4	1	1
37.7109	1	0	3739	LastDelay	0.320935	320935	1	1
37.7109	1	0	3739	FullDelay	0.320935	320935	1	1
37.7196	0	0	1882	LastDelay	0.0796064	79606.4	1	1
37.7196	0	0	1882	FullDelay	0.0796064	79606.4	1	1
37.731	0	0	1883	LastDelay	0.0709632	70963.2	1	1
37.731	0	0	1883	FullDelay	0.0709632	70963.2	1	1
37.7396	1	0	3742	LastDelay	0.319644	319644	1	1
37.7396	1	0	3742	FullDelay	0.319644	319644	1	1
37.751	0	0	1884	LastDelay	0.0709632	70963.2	1	1
37.751	0	0	1884	FullDelay	0.0709632	70963.2	1	1
37.7609	1	0	3744	LastDelay	0.320935	320935	1	1
37.7609	1	0	3744	FullDelay	0.320935	320935	1	1
37.771	0	0	1885	LastDelay	0.0709632	70963.2	1	1
37.771	0	0	1885	FullDelay	0.0709632	70963.2	1	1
37.7859	1	0	3747	LastDelay	0.315935	315935	1	1
37.7859	1	0	3747	FullDelay	0.315935	315935	1	1
37.7946	0	0	1886	LastDelay	0.0746064	74606.4	1	1
37.7946	0	0	1886	FullDelay	0.0746064	74606.4	1	1
37.8109	1	0	3749	LastDelay	0.320935	320935	1	1
37.8109	1	0	3749	FullDelay	0.320935	320935	1	1
37.8196	0	0	1887	LastDelay	0.0796064	79606.4	1	1
37.8196	0	0	1887	FullDelay	0.0796064	79606.4	1	1
37.831	0	0	1888	LastDelay	0.0709632	70963.2	1	1
37.831	0	0	1888	FullDelay	0.0709632	70963.2	1	1
37.8396	1	0	3752	LastDelay	0.319644	319644	1	1
37.8396	1	0	3752	FullDelay	0.319644	319644	1	1
37.851	0	0	1889	LastDelay	0.0709632	70963.2	1	1
37.851	0	0	1889	FullDelay	0.0709632	70963.2	1	1
37.8609	1	0	3754	LastDelay	0.320935	320935	1	1
37.8609	1	0	3754	FullDelay	0.320935	320935	1	1
37.871	0	0	1890	LastDelay	0.0709632	70963.2	1	1
37.871	0	0	1890	FullDelay	0.0709632	70963.2	1	1
37.8859	1	0	3757	LastDelay	0.315935	315935	1	1
37.8859	1	0	3757	FullDelay	0.315935	315935	1	1
37.8946	0	0	1891	LastDelay	0.0746064	74606.4	1	1
37.8946	0	0	1891	FullDelay	0.0746064	74606.4	1	1
37.9109	1	0	3759	LastDelay	0.320935	320935	1	1
37.9109	1	0	3759	FullDelay	0.320935	320935	1	1
37.9196	0	0	1892	LastDelay	0.0796064	79606.4	1	1
37.9196	0	0	1892	FullDelay	0.0796064	79606.4	1	1
37.931	0	0	1893	LastDelay	0.0709632	70963.2	1	1
37.931	0	0	1893	FullDelay	0.0709632	70963.2	1	1
37.9396	1	0	3762	LastDelay	0.319644	319644	1	1
37.9396	1	0	3762	FullDelay	0.319644	319644	1	1
37.951	0	0	1894	LastDelay	0.0709632	70963.2	1	1
37.951	0	0	1894	FullDelay	0.0709632	70963.2	1	1
37.9609	1	0	3764	LastDelay	0.320935	320935	1	1
37.9609	1	0	3764	FullDelay	0.320935	320935	1	1
37.971	0	0	1895	LastDelay	0.0709632	70963.2	1	1
37.971	0	0	1895	FullDelay	0.0709632	70963.2	1	1
37.9859	1	0	3767	LastDelay	0.315935	315935	1	1
37.9859	1	0	3767	FullDelay	0.315935	315935	1	1
37.9946	0	0	1896	LastDelay	0.0746064	74606.4	1	1
37.9946	0	0	1896	FullDelay	0.0746064	74606.4	1	1
38.0109	1	0	3769	LastDelay	0.320935	320935	1	1
38.0109	1	0	3769	FullDelay	0.320935	320935	1	1
38.0196	0	0	1897	LastDelay	0.0796064	79606.4	1	1
38.0196	0	0	1897	FullDelay	0.0796064	79606.4	1	1
38.031	0	0	1898	LastDelay	0.0709632	70963.2	1	1
38.031	0	0	1898	FullDelay	0.0709632	70963.2	1	1
38.0396	1	0	3772	LastDelay	0.319644	319644	1	1
38.0396	1	0	3772	FullDelay	0.319644	319644	1	1
38.051	0	0	1899	LastDelay	0.0709632	70963.2	1	1
38.051	0	0	1899	FullDelay	0.0709632	70963.2	1	1
38.0609	1	0	3774	LastDelay	0.320935	320935	1	1
38.0609	1	0	3774	FullDelay	0.320935	320935	1	1
38.071	0	0	1900	LastDelay	0.0709632	70963.2	1	1
38.071	0	0	1900	FullDelay	0.0709632	70963.2	1	1
38.0859	1	0	3777	LastDelay	0.315935	315935	1	1
38.0859	1	0	3777	FullDelay	0.315935	315935	1	1
38.0946	0	0	1901	LastDelay	0.0746064	74606.4	1	1
38.0946	0	0	1901	FullDelay	0.0746064	74606.4	1	1
38.1109	1	0	3779	LastDelay	0.320935	320935	1	1
38.1109	1	0	3779	FullDelay	0.320935	320935	1	1
38.1196	0	0	1902	LastDelay	0.0796064	79606.4	1	1
38.1196	0	0	1902	FullDelay	0.0796064	79606.4	1	1
38.131	0	0	1903	LastDelay	0.0709632	70963.2	1	1
38.131	0	0	1903	FullDelay	0.0709632	70963.2	1	1
38.1396	1	0	3782	LastDelay	0.319644	319644	1	1
38.1396	1	0	3782	FullDelay	0.319644	319644	1	1
38.151	0	0	1904	LastDelay	0.0709632	70963.2	1	1
38.151	0	0	1904	FullDelay	0.0709632	70963.2	1	1
38.1609	1	0	3784	LastDelay	0.320935	320935	1	1
38.1609	1	0	3784	FullDelay	0.320935	320935	1	1
38.171	0	0	1905	LastDelay	0.0709632	70963.2	1	1
38.171	0	0	1905	FullDelay	0.0709632	70963.2	1	1
38.1859	1	0	3787	LastDelay	0.315935	315935	1	1
38.1859	1	0	3787	FullDelay	0.315935	315935	1	1
38.1946	0	0	1906	LastDelay	0.0746064	74606.4	1	1
38.1946	0	0	1906	FullDelay	0.0746064	74606.4	1	1
38.2109	1	0	3789	LastDelay	0.320935	320935	1	1
38.2109	1	0	3789	FullDelay	0.320935	320935	1	1
38.2196	0	0	1907	LastDelay	0.0796064	79606.4	1	1
38.2196	0	0	1907	FullDelay	0.0796064	79606.4	1	1
38.231	0	0	1908	LastDelay	0.0709632	70963.2	1	1
38.231	0	0	1908	FullDelay	0.0709632	70963.2	1	1
38.2396	1	0	3792	LastDelay	0.319644	319644	1	1
38.2396	1	0	3792	FullDelay	0.319644	319644	1	1
38.251	0	0	1909	LastDelay	0.0709632	70963.2	1	1
38.251	0	0	1909	FullDelay	0.0709632	70963.2	1	1
38.2609	1	0	3794	LastDelay	0.320935	320935	1	1
38.2609	1	0	3794	FullDelay	0.320935	320935	1	1
38.271	0	0	1910	LastDelay	0.0709632	70963.2	1	1
38.271	0	0	1910	FullDelay	0.0709632	70963.2	1	1
38.2859	1	0	3797	LastDelay	0.315935	315935	1	1
38.2859	1	0	3797	FullDelay	0.315935	315935	1	1
38.2946	0	0	1911	LastDelay	0.0746064	74606.4	1	1
38.2946	0	0	1911	FullDelay	0.0746064	74606.4	1	1
38.3109	1	0	3799	LastDelay	0.320935	320935	1	1
38.3109	1	0	3799	FullDelay	0.320935	320935	1	1
38.3196	0	0	1912	LastDelay	0.0796064	79606.4	1	1
38.3196	0	0	1912	FullDelay	0.0796064	79606.4	1	1
38.331	0	0	1913	LastDelay	0.0709632	70963.2	1	1
38.331	0	0	1913	FullDelay	0.0709632	70963.2	1	1
38.3396	1	0	3802	LastDelay	0.319644	319644	1	1
38.3396	1	0	3802	FullDelay	0.319644	319644	1	1
38.351	0	0	1914	LastDelay	0.0709632	70963.2	1	1
38.351	0	0	1914	FullDelay	0.0709632	70963.2	1	1
38.3609	1	0	3804	LastDelay	0.320935	320935	1	1
38.3609	1	0	3804	FullDelay	0.320935	320935	1	1
38.371	0	0	1915	LastDelay	0.0709632	70963.2	1	1
38.371	0	0	1915	FullDelay	0.0709632	70963.2	1	1
38.3859	1	0	3807	LastDelay	0.315935	315935	1	1
38.3859	1	0	3807	FullDelay	0.315935	315935	1	1
38.3946	0	0	1916	LastDelay	0.0746064	74606.4	1	1
38.3946	0	0	1916	FullDelay	0.0746064	74606.4	1	1
38.4109	1	0	3809	LastDelay	0.320935	320935	1	1
38.4109	1	0	3809	FullDelay	0.320935	320935	1	1
38.4196	0	0	1917	LastDelay	0.0796064	79606.4	1	1
38.4196	0	0	1917	FullDelay	0.0796064	79606.4	1	1
38.431	0	0	1918	LastDelay	0.0709632	70963.2	1	1
38.431	0	0	1918	FullDelay	0.0709632	70963.2	1	1
38.4396	1	0	3812	LastDelay	0.319644	319644	1	1
38.4396	1	0	3812	FullDelay	0.319644	319644	1	1
38.451	0	0	1919	LastDelay	0.0709632	70963.2	1	1
38.451	0	0	1919	FullDelay	0.0709632	70963.2	1	1
38.4609	1	0	3814	LastDelay	0.320935	320935	1	1
38.4609	1	0	3814	FullDelay	0.320935	320935	1	1
38.471	0	0	1920	LastDelay	0.0709632	70963.2	1	1
38.471	0	0	1920	FullDelay	0.0709632	70963.2	1	1
38.4859	1	0	3817	LastDelay	0.315935	315935	1	1
38.4859	1	0	3817	FullDelay	0.315935	315935	1	1
38.4946	0	0	1921	LastDelay	0.0746064	74606.4	1	1
38.4946	0	0	1921	FullDelay	0.0746064	74606.4	1	1
38.5109	1	0	3819	LastDelay	0.320935	320935	1	1
38.5109	1	0	3819	FullDelay	0.320935	320935	1	1
38.5196	0	0	1922	LastDelay	0.0796064	79606.4	1	1
38.5196	0	0	1922	FullDelay	0.0796064	79606.4	1	1
38.531	0	0	1923	LastDelay	0.0709632	70963.2	1	1
38.531	0	0	1923	FullDelay	0.0709632	70963.2	1	1
38.5396	1	0	3822	LastDelay	0.319644	319644	1	1
38.5396	1	0	3822	FullDelay	0.319644	319644	1	1
38.551	0	0	1924	LastDelay	0.0709632	70963.2	1	1
38.551	0	0	1924	FullDelay	0.0709632	70963.2	1	1
38.5609	1	0	3824	LastDelay	0.320935	320935	1	1
38.5609	1	0	3824	FullDelay	0.320935	320935	1	1
38.571	0	0	1925	LastDelay	0.0709632	70963.2	1	1
38.571	0	0	1925	FullDelay	0.0709632	70963.2	1	1
38.5859	1	0	3827	LastDelay	0.315935	315935	1	1
38.5859	1	0	3827	FullDelay	0.315935	315935	1	1
38.5946	0	0	1926	LastDelay	0.0746064	74606.4	1	1
38.5946	0	0	1926	FullDelay	0.0746064	74606.4	1	1
38.6109	1	0	3829	LastDelay	0.320935	320935	1	1
38.6109	1	0	3829	FullDelay	0.320935	320935	1	1
38.6196	0	0	1927	LastDelay	0.0796064	79606.4	1	1
38.6196	0	0	1927	FullDelay	0.0796064	79606.4	1	1
38.631	0	0	1928	LastDelay	0.0709632	70963.2	1	1
38.631	0	0	1928	FullDelay	0.0709632	70963.2	1	1
38.6396	1	0	3832	LastDelay	0.319644	319644	1	1
38.6396	1	0	3832	FullDelay	0.319644	319644	1	1
38.651	0	0	1929	LastDelay	0.0709632	70963.2	1	1
38.651	0	0	1929	FullDelay	0.0709632	70963.2	1	1
38.6609	1	0	3834	LastDelay	0.320935	320935	1	1
38.6609	1	0	3834	FullDelay	0.320935	320935	1	1
38.671	0	0	1930	LastDelay	0.0709632	70963.2	1	1
38.671	0	0	1930	FullDelay	0.0709632	70963.2	1	1
38.6859	1	0	3837	LastDelay	0.315935	315935	1	1
38.6859	1	0	3837	FullDelay	0.315935	315935	1	1
38.6946	0	0	1931	LastDelay	0.0746064	74606.4	1	1
38.6946	0	0	1931	FullDelay	0.0746064	74606.4	1	1
38.7109	1	0	3839	LastDelay	0.320935	320935	1	1
38.7109	1	0	3839	FullDelay	0.320935	320935	1	1
38.7196	0	0	1932	LastDelay	0.0796064	79606.4	1	1
38.7196	0	0	1932	FullDelay	0.0796064	79606.4	1	1
38.731	0	0	1933	LastDelay	0.0709632	70963.2	1	1
38.731	0	0	1933	FullDelay	0.0709632	70963.2	1	1
38.7396	1	0	3842	LastDelay	0.319644	319644	1	1
38.7396	1	0	3842	FullDelay	0.319644	319644	1	1
38.751	0	0	1934	LastDelay	0.0709632	70963.2	1	1
38.751	0	0	1934	FullDelay	0.0709632	70963.2	1	1
38.7609	1	0	3844	LastDelay	0.320935	320935	1	1
38.7609	1	0	3844	FullDelay	0.320935	320935	1	1
38.771	0	0	1935	LastDelay	0.0709632	70963.2	1	1
38.771	0	0	1935	FullDelay	0.0709632	70963.2	1	1
38.7859	1	0	3847	LastDelay	0.315935	315935	1	1
38.7859	1	0	3847	FullDelay	0.315935	315935	1	1
38.7946	0	0	1936	LastDelay	0.0746064	74606.4	1	1
38.7946	0	0	1936	FullDelay	0.0746064	74606.4	1	1
38.8109	1	0	3849	LastDelay	0.320935	320935	1	1
38.8109	1	0	3849	FullDelay	0.320935	320935	1	1
38.8196	0	0	1937	LastDelay	0.0796064	79606.4	1	1
38.8196	0	0	1937	FullDelay	0.0796064	79606.4	1	1
38.831	0	0	1938	LastDelay	0.0709632	70963.2	1	1
38.831	0	0	1938	FullDelay	0.0709632	70963.2	1	1
38.8396	1	0	3852	LastDelay	0.319644	319644	1	1
38.8396	1	0	3852	FullDelay	0.319644	319644	1	1
38.851	0	0	1939	LastDelay	0.0709632	70963.2	1	1
38.851	0	0	1939	FullDelay	0.0709632	70963.2	1	1
38.8609	1	0	3854	LastDelay	0.320935	320935	1	1
38.8609	1	0	3854	FullDelay	0.320935	320935	1	1
38.871	0	0	1940	LastDelay	0.0709632	70963.2	1	1
38.871	0	0	1940	FullDelay	0.0709632	70963.2	1	1
38.8859	1	0	3857	LastDelay	0.315935	315935	1	1
38.8859	1	0	3857	FullDelay	0.315935	315935	1	1
38.8946	0	0	1941	LastDelay	0.0746064	74606.4	1	1
38.8946	0	0	1941	FullDelay	0.0746064	74606.4	1	1
38.9109	1	0	3859	LastDelay	0.320935	320935	1	1
38.9109	1	0	3859	FullDelay	0.320935	320935	1	1
38.9196	0	0	1942	LastDelay	0.0796064	79606.4	1	1
38.9196	0	0	1942	FullDelay	0.0796064	79606.4	1	1
38.931	0	0	1943	LastDelay	0.0709632	70963.2	1	1
38.931	0	0	1943	FullDelay	0.0709632	70963.2	1	1
38.9396	1	0	3862	LastDelay	0.319644	319644	1	1
38.9396	1	0	3862	FullDelay	0.319644	319644	1	1
38.951	0	0	1944	LastDelay	0.0709632	70963.2	1	1
38.951	0	0	1944	FullDelay	0.0709632	70963.2	1	1
38.9609	1	0	3864	LastDelay	0.320935	320935	1	1
38.9609	1	0	3864	FullDelay	0.320935	320935	1	1
38.971	0	0	1945	LastDelay	0.0709632	70963.2	1	1
38.971	0	0	1945	FullDelay	0.0709632	70963.2	1	1
38.9859	1	0	3867	LastDelay	0.315935	315935	1	1
38.9859	1	0	3867	FullDelay	0.315935	315935	1	1
38.9946	0	0	1946	LastDelay	0.0746064	74606.4	1	1
38.9946	0	0	1946	FullDelay	0.0746064	74606.4	1	1
39.0109	1	0	3869	LastDelay	0.320935	320935	1	1
39.0109	1	0	3869	FullDelay	0.320935	320935	1	1
39.0196	0	0	1947	LastDelay	0.0796064	79606.4	1	1
39.0196	0	0	1947	FullDelay	0.0796064	79606.4	1	1
39.031	0	0	1948	LastDelay	0.0709632	70963.2	1	1
39.031	0	0	1948	FullDelay	0.0709632	70963.2	1	1
39.0396	1	0	3872	LastDelay	0.319644	319644	1	1
39.0396	1	0	3872	FullDelay	0.319644	319644	1	1
39.051	0	0	1949	LastDelay	0.0709632	70963.2	1	1
39.051	0	0	1949	FullDelay	0.0709632	70963.2	1	1
39.0609	1	0	3874	LastDelay	0.320935	320935	1	1
39.0609	1	0	3874	FullDelay	0.320935	320935	1	1
39.071	0	0	1950	LastDelay	0.0709632	70963.2	1	1
39.071	0	0	1950	FullDelay	0.0709632	70963.2	1	1
39.0859	1	0	3877	LastDelay	0.315935	315935	1	1
39.0859	1	0	3877	FullDelay	0.315935	315935	1	1
39.0946	0	0	1951	LastDelay	0.0746064	74606.4	1	1
39.0946	0	0	1951	FullDelay	0.0746064	74606.4	1	1
39.1109	1	0	3879	LastDelay	0.320935	320935	1	1
39.1109	1	0	3879	FullDelay	0.320935	320935	1	1
39.1196	0	0	1952	LastDelay	0.0796064	79606.4	1	1
39.1196	0	0	1952	FullDelay	0.0796064	79606.4	1	1
39.131	0	0	1953	LastDelay	0.0709632	70963.2	1	1
39.131	0	0	1953	FullDelay	0.0709632	70963.2	1	1
39.1396	1	0	3882	LastDelay	0.319644	319644	1	1
39.1396	1	0	3882	FullDelay	0.319644	319644	1	1
39.151	0	0	1954	LastDelay	0.0709632	70963.2	1	1
39.151	0	0	1954	FullDelay	0.0709632	70963.2	1	1
39.1609	1	0	3884	LastDelay	0.320935	320935	1	1
39.1609	1	0	3884	FullDelay	0.320935	320935	1	1
39.171	0	0	1955	LastDelay	0.0709632	70963.2	1	1
39.171	0	0	1955	FullDelay	0.0709632	70963.2	1	1
39.1859	1	0	3887	LastDelay	0.315935	315935	1	1
39.1859	1	0	3887	FullDelay	0.315935	315935	1	1
39.1946	0	0	1956	LastDelay	0.0746064	74606.4	1	1
39.1946	0	0	1956	FullDelay	0.0746064	74606.4	1	1
39.2109	1	0	3889	LastDelay	0.320935	320935	1	1
39.2109	1	0	3889	FullDelay	0.320935	320935	1	1
39.2196	0	0	1957	LastDelay	0.0796064	79606.4	1	1
39.2196	0	0	1957	FullDelay	0.0796064	79606.4	1	1
39.231	0	0	1958	LastDelay	0.0709632	70963.2	1	1
39.231	0	0	1958	FullDelay	0.0709632	70963.2	1	1
39.2396	1	0	3892	LastDelay	0.319644	319644	1	1
39.2396	1	0	3892	FullDelay	0.319644	319644	1	1
39.251	0	0	1959	LastDelay	0.0709632	70963.2	1	1
39.251	0	0	1959	FullDelay	0.0709632	70963.2	1	1
39.2609	1	0	3894	LastDelay	0.320935	320935	1	1
39.2609	1	0	3894	FullDelay	0.320935	320935	1	1
39.271	0	0	1960	LastDelay	0.0709632	70963.2	1	1
39.271	0	0	1960	FullDelay	0.0709632	70963.2	1	1
39.2859	1	0	3897	LastDelay	0.315935	315935	1	1
39.2859	1	0	3897	FullDelay	0.315935	315935	1	1
39.2946	0	0	1961	LastDelay	0.0746064	74606.4	1	1
39.2946	0	0	1961	FullDelay	0.0746064	74606.4	1	1
39.3109	1	0	3899	LastDelay	0.320935	320935	1	1
39.3109	1	0	3899	FullDelay	0.320935	320935	1	1
39.3196	0	0	1962	LastDelay	0.0796064	79606.4	1	1
39.3196	0	0	1962	FullDelay	0.0796064	79606.4	1	1
39.331	0	0	1963	LastDelay	0.0709632	70963.2	1	1
39.331	0	0	1963	FullDelay	0.0709632	70963.2	1	1
39.3396	1	0	3902	LastDelay	0.319644	319644	1	1
39.3396	1	0	3902	FullDelay	0.319644	319644	1	1
39.351	0	0	1964	LastDelay	0.0709632	70963.2	1	1
39.351	0	0	1964	FullDelay	0.0709632	70963.2	1	1
39.3609	1	0	3904	LastDelay	0.320935	320935	1	1
39.3609	1	0	3904	FullDelay	0.320935	320935	1	1
39.371	0	0	1965	LastDelay	0.0709632	70963.2	1	1
39.371	0	0	1965	FullDelay	0.0709632	70963.2	1	1
39.3859	1	0	3907	LastDelay	0.315935	315935	1	1
39.3859	1	0	3907	FullDelay	0.315935	315935	1	1
39.3946	0	0	1966	LastDelay	0.0746064	74606.4	1	1
39.3946	0	0	1966	FullDelay	0.0746064	74606.4	1	1
39.4109	1	0	3909	LastDelay	0.320935	320935	1	1
39.4109	1	0	3909	FullDelay	0.320935	320935	1	1
39.4196	0	0	1967	LastDelay	0.0796064	79606.4	1	1
39.4196	0	0	1967	FullDelay	0.0796064	79606.4	1	1
39.431	0	0	1968	LastDelay	0.0709632	70963.2	1	1
39.431	0	0	1968	FullDelay	0.0709632	70963.2	1	1
39.4396	1	0	3912	LastDelay	0.319644	319644	1	1
39.4396	1	0	3912	FullDelay	0.319644	319644	1	1
39.451	0	0	1969	LastDelay	0.0709632	70963.2	1	1
39.451	0	0	1969	FullDelay	0.0709632	70963.2	1	1
39.4609	1	0	3914	LastDelay	0.320935	320935	1	1
39.4609	1	0	3914	FullDelay	0.320935	320935	1	1
39.471	0	0	1970	LastDelay	0.0709632	70963.2	1	1
39.471	0	0	1970	FullDelay	0.0709632	70963.2	1	1
39.4859	1	0	3917	LastDelay	0.315935	315935	1	1
39.4859	1	0	3917	FullDelay	0.315935	315935	1	1
39.4946	0	0	1971	LastDelay	0.0746064	74606.4	1	1
